\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x7ec201fb045f1611fad213d7fccb561a1209d9e4fdf41b52d3c2e9a05fad08d4	1	\\x	5	5877	34749	1	105	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x7422144438390406aa51969aac1b96e850e50cbae7fd0a312afe9ef31d61fd49	1	\\x	5	5877	34749	1	105	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x04e2c10cb6e744c1b5b2c85b832ac624dd3108134619a7ea15e6081ad2f15dba	1	\\x	5	5877	34749	1	105	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x2d1a0cb941a70f0ebf735b590c90c8bd5cf5272f3aca12756ec5af1e2529ef9f	1	\\x	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x4d350f2c7b50ed3a873cc9c2476b9aabf4eedacfe79efe97e56ceca8d7e68e57	1	\\x	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xfd141d7bd66aaa68af6c85e3f83ae5fa418b88a5eb222178b55b575e21bf328f	1	\\x	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x5d7b7d24a2f81aef34cf83ec99deefa647e2eac093ec0d3858530e23e90bcf28	1	\\x	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xd62de14ae9adc749142c776cbba788a4159d23df89d45254b7bcb4aa156ad5f2	1	\\x	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xd5fd9b0e16b5af05fbf0cecc24835b31fe27d847cc38dfbba438b161ede53afe	1	\\x	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x1478e091606a147f06a96dfd1a609a30ab7680c62bc9d3f87dbfdbcff869e5eb	1	\\x	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x8dbae08f72cee5ece9ae8a46d78fb463ee4cf35582de049a571c4d7c6b7423b0	1	\\x342ad7288e9bf06cfed374bc21c1352da5f21819739a06de812df6d3393edfd6	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xd751de150aa685d29003ed8a43383797080fe6957a0effe79a8e35b5e2ccdbb0	1	\\x342ad7288e9bf06cfed374bc21c1352da5f21819739a06de812df6d3393edfd6	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x79a6a29b6345a73d1d0695dc8cc7faabfab2a63e32079cb9bbd23adcfd7b0b25	1	\\x342ad7288e9bf06cfed374bc21c1352da5f21819739a06de812df6d3393edfd6	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xd630da8b8d51fa6ecaa798970c5090c50192d65e22a3ad7907b5df51af8ad484	1	\\x342ad7288e9bf06cfed374bc21c1352da5f21819739a06de812df6d3393edfd6	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xa2598d8a36a8f55d8e00c3af0dd442d565044bbb8a00752947ace654d8efa9f7	1	\\x342ad7288e9bf06cfed374bc21c1352da5f21819739a06de812df6d3393edfd6	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x247792ea6212f0a59b1da7e60e602dfed8716a710ddcffa85c36ca9a1c3bbbb0	1	\\x342ad7288e9bf06cfed374bc21c1352da5f21819739a06de812df6d3393edfd6	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x809da9592c8deccd300d3a0ca032f70ced76a46fcc01895133e1b7bb69f04410	1	\\xb8c3611c4734aed1cf5b1a40670aa889eb15c2bb0fc1a6af9dbb0efa6ec4e548	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x6ffe54792819c1bb050893cbe68dd4e7b5363958ecd15fd72e610351ba2bfd31	1	\\x347042b7b03978e69180018eba224f81eb6f334840c0ce69fb82254f37de0f22	116	84995	301420	34	680	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x628e7f262763f57c017482af9050700b8a4f31e5e03e368d3cb177f39cca0ec4	1	\\x347042b7b03978e69180018eba224f81eb6f334840c0ce69fb82254f37de0f22	5	4835	10722	2	1	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xf8dbe1b17ed5bd5018737cbe8c08903a9f746598504a1283eef1682b89d0fbf3	1	\\x347042b7b03978e69180018eba224f81eb6f334840c0ce69fb82254f37de0f22	5	11592	40422	1	106	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x734650ffd7a06d87d2b5b0710b64d132dc435abdfe288745e6737a0739572328	1	\\x347042b7b03978e69180018eba224f81eb6f334840c0ce69fb82254f37de0f22	5	11592	40422	1	106	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x58c4f3a08e274a5b97be1bdefd1739c2ce8843ee3607c675ceab7f13a92e638f	1	\\x347042b7b03978e69180018eba224f81eb6f334840c0ce69fb82254f37de0f22	5	4835	10722	2	1	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x750c92cb10969b101ff97437ec8fe77bbe141cb1603bb630c9205089ae86bac5	1	\\x347042b7b03978e69180018eba224f81eb6f334840c0ce69fb82254f37de0f22	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xce356ff15508855238e3051bd9023d6da24ef90e3e5cd6ab9ff6f6b7b143d0ca	1	\\x347042b7b03978e69180018eba224f81eb6f334840c0ce69fb82254f37de0f22	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x50ba7fc8f68606b16935980d8340c988a6304c9db6e938ee56b0c4b9761ffbc3	1	\\x347042b7b03978e69180018eba224f81eb6f334840c0ce69fb82254f37de0f22	5	9878	19678	1	19	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xc69ef4e62fba8ce5ba28dee147cb6bd8e12624231ffdac6e0b92fc6bea67ba55	1	\\x347042b7b03978e69180018eba224f81eb6f334840c0ce69fb82254f37de0f22	5	11592	40422	1	106	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xd62de14ae9adc749142c776cbba788a4159d23df89d45254b7bcb4aa156ad5f2	1	\\x347042b7b03978e69180018eba224f81eb6f334840c0ce69fb82254f37de0f22	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xd5fd9b0e16b5af05fbf0cecc24835b31fe27d847cc38dfbba438b161ede53afe	1	\\x347042b7b03978e69180018eba224f81eb6f334840c0ce69fb82254f37de0f22	0	0	0	0	0	2
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x03551c003a72ae4be258b64a91bec7ee9083af471a56795814c2d395b74a6109	1	\\x0a94df3463149da1daa917cd5695154f8716b4e7962fb3b37c6d9938a2c727e8	10	2991	27377	3	327	18
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x89328c0a4f9ec779690307ba2bacb15bffd3c7498a8fd43ffa711c5793281562	1	\\x0a94df3463149da1daa917cd5695154f8716b4e7962fb3b37c6d9938a2c727e8	10	2991	27377	3	327	18
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x8fc9abe107d0ab369d4e655f9ff7341bf933a19eccfff947679ca83ad83eb696	1	\\x0a94df3463149da1daa917cd5695154f8716b4e7962fb3b37c6d9938a2c727e8	6	1325	9189	1	109	18
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x5d8988d842c0b8db21e430082bc563590b3f306a1ead52259f2dc65cf89eedf8	1	\\x0a94df3463149da1daa917cd5695154f8716b4e7962fb3b37c6d9938a2c727e8	6	1325	9189	1	109	18
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\xf830df86adb7dac3ffd872fc99f8714f87cd608ee06cca4b665a96e57c575a9e	1	\\x0a94df3463149da1daa917cd5695154f8716b4e7962fb3b37c6d9938a2c727e8	6	1325	9189	1	109	18
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x378ec1e8acf9a58ecb918691de2b62aa5a087e1c8894a9fe6262055edc41f831	1	\\x0a94df3463149da1daa917cd5695154f8716b4e7962fb3b37c6d9938a2c727e8	6	1325	9189	1	109	18
\\xfb941ff027e8e21ed5d7cc90faaf0d038bc1cbcba5b924d6b99654de7db360ad	45463	\\x606fb915d6c1513b29ca5abddecdc68070696d56769c4a6b340018e265085d66	1	\\x0a94df3463149da1daa917cd5695154f8716b4e7962fb3b37c6d9938a2c727e8	6	1325	9183	1	108	18
